20 3 2
1000 1000 1000
1000 1000 1000

0	823	891
1	314	1248
2	43	346
3	803	1383
4	627	1349
5	1236	1346
6	1181	1353
7	111	222
8	833	1287
9	363	728
10	1009	1145
11	763	1018
12	1381	1414
13	730	1336
14	32	860
15	1013	1395
16	720	1176
17	430	1095
18	1409	1429
19	215	368

524 460 962
42 687 596
877 303 687
490 604 545
907 156 17
845 685 533
334 135 166
645 944 794
420 153 392
664 705 34
480 370 888
178 124 92
309 345 439
394 563 471
393 170 497
228 18 311
898 541 48
258 889 23
410 693 429
479 394 152
