200 3 4
1000 1000 1000
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	117	575
1	121	1116
2	852	886
3	186	1367
4	4	136
5	1233	1426
6	604	1001
7	1292	1408
8	867	889
9	429	1123
10	315	1333
11	1003	1371
12	658	800
13	509	760
14	1172	1346
15	198	1429
16	1290	1309
17	1061	1196
18	687	1262
19	423	740
20	591	1316
21	714	753
22	1151	1417
23	616	1133
24	24	1141
25	1118	1404
26	795	1079
27	293	646
28	1167	1168
29	344	729
30	412	566
31	1056	1070
32	1352	1398
33	478	1186
34	1439	1440
35	590	621
36	127	1291
37	1064	1220
38	1370	1406
39	37	1080
40	777	875
41	874	1063
42	1267	1291
43	709	987
44	984	1088
45	347	882
46	115	996
47	1435	1440
48	1243	1416
49	1164	1206
50	788	1325
51	1102	1176
52	623	1406
53	1340	1439
54	311	570
55	51	1415
56	738	1214
57	457	952
58	33	913
59	812	931
60	1332	1366
61	228	339
62	213	666
63	273	317
64	770	1121
65	169	237
66	220	309
67	1042	1159
68	377	1330
69	188	824
70	3	518
71	1008	1108
72	293	870
73	687	1363
74	411	1245
75	122	418
76	776	1381
77	593	1044
78	676	1299
79	1436	1437
80	1431	1439
81	732	1027
82	495	1113
83	124	130
84	235	1177
85	774	981
86	1195	1431
87	490	883
88	925	1139
89	465	1233
90	642	647
91	882	1437
92	613	812
93	1137	1157
94	877	1345
95	460	711
96	26	683
97	328	897
98	1123	1355
99	1108	1285
100	490	1293
101	180	761
102	1154	1342
103	1223	1368
104	644	1184
105	131	376
106	1376	1403
107	1189	1252
108	1132	1154
109	87	876
110	357	995
111	301	421
112	262	582
113	1075	1353
114	311	350
115	136	1310
116	894	922
117	730	1225
118	865	1225
119	1163	1436
120	1370	1436
121	1204	1227
122	921	1068
123	1276	1335
124	50	184
125	173	1344
126	4	1156
127	557	1047
128	602	835
129	38	482
130	231	1025
131	792	1237
132	885	1090
133	569	669
134	512	988
135	216	1323
136	567	1386
137	224	328
138	801	1131
139	1174	1328
140	208	517
141	1403	1420
142	70	627
143	833	1008
144	271	1004
145	31	454
146	1346	1362
147	816	1160
148	248	403
149	1297	1301
150	847	1250
151	1121	1138
152	252	1015
153	463	670
154	910	1196
155	26	277
156	262	729
157	463	484
158	1284	1287
159	687	1227
160	1366	1430
161	371	720
162	512	585
163	1354	1392
164	416	518
165	1078	1167
166	1334	1394
167	187	293
168	614	1190
169	1214	1334
170	1106	1170
171	786	1299
172	637	1021
173	14	1321
174	291	553
175	478	792
176	236	259
177	253	538
178	643	1130
179	599	1220
180	265	370
181	22	348
182	572	1277
183	644	1330
184	952	1067
185	1004	1012
186	219	318
187	904	1045
188	816	1188
189	583	1251
190	1402	1438
191	1046	1172
192	1332	1342
193	1002	1373
194	1229	1341
195	736	1083
196	54	59
197	205	751
198	1364	1390
199	972	1139

63 572 440
80 898 51
828 961 107
688 963 526
141 486 773
779 998 803
753 719 899
442 464 476
537 377 384
323 12 409
947 918 597
561 431 185
777 153 45
448 165 36
72 342 865
693 839 150
649 611 100
81 981 704
897 89 332
657 392 810
900 338 98
930 385 143
981 939 816
242 469 914
880 324 168
945 258 804
600 164 510
539 889 471
229 172 500
792 217 895
788 50 869
258 243 868
249 178 593
376 66 719
247 113 662
215 416 102
901 410 60
253 565 985
579 131 998
556 782 313
197 510 335
474 354 994
207 691 337
881 108 454
611 142 663
442 618 731
919 587 834
53 436 25
997 271 525
361 547 144
397 159 532
169 175 954
582 119 95
668 907 183
467 623 954
812 912 205
251 681 641
811 527 82
675 326 951
115 782 628
558 621 99
730 296 550
398 778 836
382 450 866
199 52 943
923 504 975
972 152 938
732 104 139
725 514 863
304 667 213
746 882 785
711 455 472
852 394 245
959 28 243
297 573 53
739 960 721
425 521 468
857 964 129
589 66 44
768 349 921
877 891 547
802 81 188
915 277 320
414 361 633
688 470 16
321 640 629
624 244 883
114 956 469
791 242 327
926 242 909
439 217 415
598 388 328
48 822 495
757 123 781
478 213 495
705 228 11
660 258 66
550 119 95
209 351 752
881 131 325
103 928 889
653 231 500
604 843 827
97 503 424
627 631 52
271 728 827
695 515 386
545 949 658
392 222 247
188 783 793
935 807 425
450 59 196
627 649 890
738 413 774
795 732 789
813 62 995
779 857 28
387 75 888
218 469 623
557 312 683
666 483 579
299 656 400
963 132 747
715 880 210
908 196 58
182 736 609
511 64 765
591 811 938
232 176 328
634 240 767
134 912 380
77 356 29
258 551 761
762 567 557
215 255 655
942 197 303
64 709 427
787 799 72
789 106 992
396 470 693
171 259 891
465 364 180
865 552 990
769 316 719
260 227 194
383 706 743
966 139 309
900 585 475
543 708 730
126 1 892
507 941 660
155 885 261
850 50 273
198 207 953
669 977 499
858 664 329
971 688 640
520 494 744
222 247 25
647 467 154
558 747 551
161 353 528
747 894 909
661 415 971
198 939 873
679 942 672
923 605 748
966 833 988
389 616 302
101 749 556
589 452 174
524 491 543
440 230 987
459 963 582
546 550 55
113 361 597
486 893 83
991 360 680
815 184 567
75 243 454
728 711 529
837 431 734
232 907 331
738 87 893
633 714 432
358 343 110
664 276 178
136 452 282
35 36 719
168 584 651
322 490 892
261 227 881
789 779 772
50 717 869
190 551 770
226 654 498
472 618 821
253 288 898
558 393 715
228 135 65
