200 3 4
1000 1000 1000
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	1363	1405
1	235	856
2	364	706
3	523	812
4	413	1039
5	612	826
6	23	547
7	704	997
8	154	907
9	730	740
10	285	920
11	185	464
12	493	1158
13	541	1348
14	1270	1431
15	1185	1200
16	1385	1387
17	192	827
18	389	513
19	1217	1315
20	1282	1410
21	492	702
22	1108	1300
23	1012	1123
24	1203	1439
25	93	750
26	956	1123
27	220	760
28	524	1405
29	287	409
30	992	1367
31	919	1208
32	909	1176
33	1374	1428
34	673	1346
35	671	815
36	1261	1303
37	630	858
38	1294	1383
39	145	1140
40	32	92
41	943	999
42	1333	1334
43	1389	1425
44	1244	1333
45	261	574
46	1392	1430
47	493	1093
48	1212	1438
49	913	1281
50	25	637
51	714	1207
52	1434	1435
53	570	1204
54	1356	1408
55	703	1281
56	637	1390
57	590	946
58	807	1224
59	1346	1429
60	893	1044
61	1419	1422
62	335	1254
63	1345	1439
64	330	391
65	422	907
66	1437	1440
67	1288	1369
68	898	1081
69	448	1131
70	478	1002
71	283	325
72	1417	1426
73	497	1075
74	425	713
75	1216	1239
76	1148	1287
77	988	1329
78	1143	1337
79	870	924
80	956	1119
81	226	317
82	1197	1366
83	921	1180
84	544	1097
85	241	1346
86	1006	1169
87	759	1133
88	338	1142
89	1173	1255
90	676	695
91	376	1090
92	1047	1117
93	57	60
94	792	1230
95	1368	1419
96	1354	1358
97	1350	1359
98	432	1076
99	690	890
100	959	1212
101	697	743
102	1243	1280
103	1115	1336
104	684	1037
105	1316	1324
106	303	1357
107	21	950
108	172	1234
109	737	1337
110	1345	1351
111	1411	1418
112	160	1011
113	468	756
114	1347	1406
115	1233	1390
116	473	492
117	1298	1435
118	1191	1291
119	272	1383
120	1177	1229
121	1417	1436
122	531	1227
123	123	1113
124	841	906
125	1302	1401
126	41	763
127	1245	1338
128	95	686
129	1238	1343
130	408	940
131	1400	1417
132	651	1259
133	754	963
134	1410	1428
135	519	681
136	208	929
137	1396	1434
138	711	1027
139	451	874
140	417	980
141	752	1215
142	92	966
143	77	1188
144	693	1237
145	1141	1232
146	1185	1401
147	384	464
148	984	1014
149	993	1373
150	467	937
151	1405	1437
152	800	1346
153	1375	1438
154	314	1132
155	409	1176
156	666	834
157	767	1226
158	645	1008
159	716	1214
160	445	1384
161	39	222
162	817	1252
163	1141	1267
164	1222	1292
165	63	481
166	482	880
167	591	737
168	184	971
169	653	964
170	188	897
171	23	1066
172	1435	1436
173	907	1275
174	1399	1440
175	400	622
176	913	1145
177	1033	1399
178	713	1154
179	950	1253
180	634	1399
181	502	981
182	309	1090
183	767	1268
184	691	781
185	628	776
186	672	1114
187	174	594
188	633	1218
189	755	820
190	220	475
191	1371	1404
192	1196	1344
193	1034	1104
194	331	1081
195	541	1039
196	895	1293
197	1106	1130
198	978	1064
199	399	1296

344 536 300
661 93 747
288 792 615
417 500 5
72 908 973
50 390 47
201 207 317
838 258 898
700 498 736
884 527 948
898 109 327
795 587 613
534 300 807
967 928 460
531 512 279
127 420 494
786 458 399
470 345 579
593 981 155
35 33 617
458 246 524
972 912 280
813 998 508
661 557 913
633 684 864
611 987 332
161 748 966
673 389 691
561 741 984
431 732 474
49 34 111
230 470 623
812 770 278
917 531 389
480 987 949
868 228 840
623 549 63
635 786 347
347 659 717
983 668 753
31 664 103
721 813 18
178 72 487
565 597 997
2 765 946
427 333 185
716 116 738
873 780 921
202 935 426
881 117 173
401 49 841
576 567 526
351 940 422
331 110 66
283 405 479
983 938 971
741 373 526
900 653 550
192 393 425
99 566 33
995 70 279
505 492 671
396 195 700
577 194 544
404 89 796
247 273 587
919 635 504
808 223 671
311 737 245
237 669 594
466 181 369
619 399 763
545 217 225
523 157 4
779 805 966
646 842 807
717 2 283
219 372 491
719 309 543
540 965 744
400 401 467
352 562 893
219 719 342
782 418 321
510 991 833
935 962 380
428 668 34
306 135 214
444 587 7
242 986 969
836 105 110
420 798 323
362 639 595
93 567 921
727 496 985
214 938 326
253 530 220
774 154 238
540 711 60
475 260 710
537 108 306
497 174 59
126 961 364
5 203 494
567 510 682
244 622 940
19 112 308
145 153 816
916 284 908
773 742 271
787 395 295
678 508 22
741 761 466
618 440 501
383 453 824
871 39 474
768 243 324
997 385 254
388 165 106
983 170 752
532 385 430
407 976 977
17 630 210
305 171 574
705 960 352
526 959 618
851 65 495
137 345 184
634 224 747
25 56 81
86 764 281
472 360 34
781 543 179
702 499 89
422 162 847
755 759 666
350 213 469
764 686 258
194 516 132
504 316 517
868 24 2
669 995 488
735 57 3
860 821 670
200 544 720
854 235 441
875 272 811
939 336 670
983 612 506
735 115 991
673 219 367
724 860 9
968 962 366
870 738 743
877 759 373
219 632 535
59 294 449
451 24 744
21 953 57
279 391 205
525 652 29
180 952 489
187 351 222
329 215 169
809 872 129
687 727 512
447 624 317
304 556 456
729 7 938
954 905 515
857 426 880
245 168 766
265 797 530
137 790 147
738 584 897
322 739 820
727 661 700
333 194 571
429 551 413
784 312 161
930 4 685
665 195 844
351 299 867
426 772 551
818 521 771
766 766 215
458 812 622
182 181 450
493 902 40
996 374 749
253 805 987
225 427 9
633 110 603
969 232 562
667 863 395
498 377 19
78 7 680
78 695 195
192 416 991
609 675 55
