60 3 4
1000 1000 1000
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	460	848
1	1056	1183
2	885	1013
3	265	278
4	1076	1142
5	392	511
6	144	277
7	1414	1423
8	1359	1387
9	850	1186
10	361	612
11	554	576
12	618	822
13	263	355
14	528	1140
15	926	1303
16	1434	1435
17	653	1312
18	1333	1350
19	473	629
20	596	645
21	270	628
22	987	1404
23	696	1279
24	406	804
25	1145	1426
26	321	1133
27	1011	1321
28	1326	1328
29	902	1381
30	615	1049
31	42	1075
32	1291	1296
33	38	1184
34	515	876
35	122	263
36	586	1139
37	430	1116
38	584	1338
39	903	1301
40	462	1326
41	1237	1295
42	726	1176
43	381	1157
44	1140	1359
45	1190	1344
46	1328	1382
47	1182	1368
48	614	1318
49	1110	1248
50	1239	1266
51	1253	1433
52	716	1328
53	1054	1271
54	59	309
55	119	635
56	646	667
57	1125	1396
58	481	1227
59	455	1297

561 19 812
891 346 556
92 834 297
699 52 116
572 843 283
697 823 831
577 748 94
648 678 1000
870 573 622
107 527 953
255 116 555
841 607 921
512 937 699
508 530 65
731 21 818
429 74 296
763 102 342
390 558 968
729 222 891
771 605 670
192 570 570
383 896 554
81 463 850
348 860 263
79 265 151
442 12 661
364 210 178
722 845 860
260 865 558
351 485 333
593 125 176
908 974 903
682 303 700
230 892 757
93 353 623
551 381 41
446 103 480
343 163 494
811 225 352
677 367 25
866 729 402
602 390 167
261 45 380
333 157 285
302 789 452
891 285 703
978 548 203
169 807 168
622 347 457
750 602 706
142 520 240
148 768 341
210 368 725
669 462 225
267 589 322
764 2 645
541 966 995
271 697 253
254 652 656
356 118 834
