40 3 3
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	917	1193
1	559	865
2	692	1162
3	1284	1415
4	553	1150
5	1320	1407
6	1277	1408
7	1115	1211
8	583	1066
9	883	954
10	485	515
11	710	1318
12	790	1108
13	444	832
14	833	1435
15	152	1382
16	832	1183
17	184	1205
18	73	602
19	109	462
20	749	1136
21	229	905
22	1226	1252
23	409	738
24	212	809
25	575	1011
26	1029	1079
27	1319	1364
28	1357	1416
29	623	1259
30	644	1044
31	298	1004
32	925	958
33	369	778
34	636	1131
35	1378	1438
36	689	1207
37	1133	1333
38	872	1363
39	1389	1403

282 386 818
771 387 154
49 550 117
630 34 883
108 271 484
917 181 736
756 280 262
562 713 903
939 614 437
917 37 537
412 257 652
467 733 150
776 938 153
643 398 743
758 307 64
638 827 165
559 181 169
788 772 97
515 471 540
151 361 700
806 306 539
955 895 463
317 749 271
366 891 199
838 273 781
332 158 425
95 436 331
223 604 897
166 592 500
193 31 844
890 602 973
334 611 405
618 562 238
320 310 916
308 205 390
329 234 108
544 920 181
471 685 435
691 116 743
781 81 281
