80 3 4
1000 1000 1000
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	682	1255
1	380	1103
2	715	919
3	389	1010
4	280	396
5	876	970
6	1161	1335
7	1402	1420
8	22	1081
9	361	475
10	669	1311
11	1368	1434
12	710	1064
13	1224	1382
14	226	367
15	478	926
16	158	432
17	1361	1396
18	458	631
19	544	559
20	418	958
21	576	1214
22	445	1275
23	633	1039
24	1423	1435
25	1209	1426
26	27	1203
27	1090	1421
28	851	1224
29	1333	1427
30	228	722
31	869	993
32	1013	1042
33	578	1146
34	1005	1297
35	112	1164
36	749	1180
37	974	1177
38	895	980
39	195	600
40	1003	1104
41	802	828
42	838	1373
43	1022	1164
44	194	472
45	620	1087
46	996	1407
47	119	968
48	733	1221
49	340	620
50	1415	1426
51	33	78
52	927	1029
53	9	222
54	461	976
55	114	567
56	1136	1257
57	522	913
58	821	1139
59	650	1014
60	675	1115
61	1084	1206
62	915	1031
63	899	1242
64	284	1004
65	1344	1427
66	544	702
67	962	1281
68	1312	1411
69	1236	1403
70	1197	1303
71	96	391
72	1400	1415
73	396	1391
74	541	967
75	876	1339
76	448	692
77	982	1023
78	200	1164
79	218	661

704 747 715
378 140 880
801 288 593
760 532 444
439 161 851
631 53 837
809 11 647
713 145 667
221 763 597
410 755 246
18 716 397
139 333 595
267 133 212
321 844 595
581 744 664
996 189 869
556 652 195
629 52 243
707 237 550
673 889 747
474 234 427
857 383 139
371 327 80
603 332 911
632 16 773
372 707 887
847 160 679
997 266 168
331 724 725
183 51 157
546 181 372
211 308 947
948 576 661
227 593 403
243 828 181
451 773 475
484 28 393
121 903 119
613 637 121
535 837 776
889 31 851
78 840 683
269 839 425
256 47 109
842 418 584
214 238 18
178 744 594
521 705 262
486 986 700
26 253 55
227 255 524
772 875 128
550 807 815
190 766 749
536 713 397
609 876 380
970 666 965
652 903 69
77 57 810
885 767 981
196 224 336
882 377 722
642 935 126
840 864 14
648 41 524
226 934 758
210 553 298
463 291 690
438 958 142
311 253 419
837 293 791
429 868 639
144 858 234
773 115 891
408 80 62
179 124 873
611 391 34
12 465 334
938 19 401
508 545 268
