80 3 4
1000 1000 1000
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	797	854
1	488	1065
2	1273	1422
3	776	1431
4	149	511
5	319	1264
6	649	1362
7	862	1422
8	148	388
9	75	644
10	87	1213
11	373	543
12	818	1044
13	663	1303
14	252	1124
15	476	952
16	474	1426
17	860	1162
18	1062	1136
19	191	708
20	1390	1421
21	148	553
22	592	876
23	302	329
24	613	794
25	823	949
26	1285	1294
27	1417	1437
28	271	490
29	109	498
30	538	1305
31	684	1183
32	903	1046
33	1174	1204
34	597	650
35	1394	1417
36	364	458
37	1412	1435
38	7	718
39	982	1242
40	507	564
41	570	780
42	671	1350
43	168	277
44	96	182
45	725	932
46	1359	1403
47	671	1256
48	1042	1079
49	651	1358
50	149	1392
51	1261	1386
52	1205	1424
53	1386	1406
54	632	807
55	716	1385
56	235	498
57	514	703
58	771	1311
59	30	295
60	913	1291
61	651	694
62	251	903
63	390	1196
64	617	1120
65	1218	1343
66	1247	1268
67	567	636
68	6	983
69	1163	1377
70	1290	1319
71	781	846
72	699	1263
73	1108	1367
74	927	984
75	854	1315
76	506	1220
77	967	1387
78	196	752
79	587	718

121 97 852
477 964 290
774 42 488
287 753 749
746 796 577
122 325 719
24 854 625
191 575 121
320 406 161
356 921 721
443 995 491
851 619 770
95 223 876
349 640 862
366 134 572
904 204 801
886 740 890
176 385 966
14 853 300
860 699 779
762 565 926
63 998 587
833 812 210
984 390 632
163 165 326
788 776 553
683 936 117
579 298 694
688 939 848
14 916 536
812 290 677
902 375 411
473 815 291
363 731 492
594 369 313
16 110 775
988 563 406
809 589 140
824 32 733
381 727 993
842 90 887
193 543 800
976 513 684
807 474 343
685 975 292
653 990 196
481 911 274
644 741 12
902 70 443
43 786 430
335 862 200
656 716 584
50 938 177
969 720 192
146 747 614
755 37 283
47 891 444
388 889 976
686 94 955
185 324 656
201 609 568
794 108 82
657 769 148
171 598 901
386 790 995
592 885 165
440 167 438
346 230 621
20 804 181
18 484 560
517 257 233
492 858 736
47 745 578
241 312 395
595 470 571
141 848 713
604 856 680
385 270 699
99 826 234
765 630 768
