80 3 4
1000 1000 1000
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	1056	1397
1	1404	1421
2	685	1273
3	520	913
4	96	1225
5	999	1020
6	911	1064
7	655	1086
8	349	385
9	195	384
10	248	526
11	1152	1260
12	75	356
13	915	935
14	933	1181
15	661	951
16	590	1241
17	1289	1424
18	1041	1290
19	1372	1386
20	1254	1329
21	1400	1435
22	441	572
23	404	455
24	554	983
25	67	1345
26	354	382
27	814	1262
28	1030	1291
29	816	1084
30	351	452
31	843	1361
32	480	1421
33	375	1073
34	1047	1211
35	430	1439
36	1195	1404
37	106	185
38	1399	1428
39	1096	1425
40	1111	1355
41	92	1367
42	530	1188
43	1225	1407
44	763	1305
45	1121	1380
46	437	1115
47	952	1115
48	503	1379
49	630	1196
50	1104	1148
51	691	1278
52	1286	1387
53	574	922
54	92	823
55	307	962
56	767	1110
57	975	1354
58	93	535
59	575	1029
60	1033	1035
61	86	278
62	340	610
63	947	1433
64	717	1415
65	322	354
66	933	935
67	213	948
68	1435	1438
69	1324	1365
70	727	1134
71	879	995
72	487	767
73	466	1130
74	1285	1426
75	505	949
76	226	367
77	1205	1267
78	1176	1363
79	452	1206

762 829 131
321 598 685
475 671 212
441 681 756
717 355 362
352 848 683
150 327 634
86 879 360
561 163 681
635 386 954
20 748 801
854 257 302
862 870 684
654 397 261
460 381 694
184 107 896
630 805 136
582 310 867
947 681 62
583 103 564
410 8 421
815 28 406
239 920 613
676 439 555
292 835 426
418 473 285
635 699 923
413 457 701
305 493 930
429 458 28
868 522 357
959 89 685
591 843 124
624 890 992
88 876 903
190 94 72
673 100 85
375 792 1
267 145 393
475 745 287
188 581 753
112 166 663
116 459 892
938 664 594
448 806 226
601 707 648
657 193 268
725 985 702
128 334 256
459 722 64
791 226 86
634 914 723
232 208 895
441 635 537
114 889 146
333 133 167
717 606 679
625 17 212
676 679 99
445 107 718
838 173 936
798 930 449
673 388 679
705 992 575
541 244 993
934 593 589
757 847 838
968 337 821
86 747 317
277 617 571
993 949 806
719 905 743
259 639 645
602 261 143
493 598 743
88 570 83
287 805 740
932 985 763
484 375 136
660 513 501
