80 3 3
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	1228	1417
1	502	694
2	423	1406
3	1203	1305
4	862	949
5	381	529
6	202	875
7	512	1147
8	1395	1432
9	1328	1362
10	476	655
11	583	1140
12	1197	1385
13	1147	1362
14	965	1355
15	1155	1168
16	97	773
17	601	1092
18	1181	1281
19	1060	1336
20	202	641
21	379	1114
22	160	1250
23	586	1343
24	688	1010
25	88	529
26	260	1025
27	1394	1395
28	534	659
29	120	183
30	684	703
31	241	798
32	1255	1382
33	1067	1313
34	766	1080
35	979	1063
36	903	1176
37	891	1225
38	356	530
39	555	1275
40	1316	1330
41	1181	1362
42	1412	1414
43	165	866
44	256	1007
45	152	182
46	914	1271
47	427	677
48	775	1170
49	544	1353
50	304	980
51	1175	1438
52	125	177
53	277	1014
54	1163	1359
55	174	1020
56	1351	1383
57	244	319
58	836	1286
59	158	785
60	1406	1419
61	739	1003
62	490	1440
63	1332	1420
64	100	1229
65	1413	1418
66	540	560
67	35	617
68	636	914
69	558	724
70	460	1158
71	1070	1248
72	1177	1182
73	1383	1406
74	442	470
75	300	317
76	387	968
77	215	1072
78	34	473
79	16	56

720 548 641
439 591 228
992 288 673
251 991 746
401 813 372
569 320 82
214 642 435
990 919 611
532 44 652
655 993 238
808 719 100
199 732 912
763 121 682
511 941 890
227 268 421
505 147 970
410 310 212
819 710 666
502 561 758
742 899 172
298 135 658
632 981 22
120 661 809
299 74 137
460 597 358
491 48 106
752 370 337
674 989 602
379 270 396
470 254 892
995 46 497
448 548 318
523 916 793
152 651 648
325 943 783
134 553 804
484 377 386
99 138 209
407 729 871
802 485 472
166 673 191
485 823 530
298 708 544
238 918 173
972 508 68
581 703 379
733 445 447
242 869 797
968 271 697
549 622 455
672 37 560
431 627 540
126 261 217
876 249 692
50 108 474
677 391 90
810 231 78
290 506 891
835 379 3
956 556 538
272 932 64
545 1 890
588 199 666
857 467 140
968 810 785
961 256 739
392 207 111
326 556 177
546 977 708
795 737 135
300 937 515
474 691 519
470 690 314
313 251 770
725 392 514
357 927 260
310 504 301
720 674 68
275 626 357
86 681 14
