80 3 2
1000 1000 1000
1000 1000 1000

0	1266	1380
1	679	1421
2	509	1027
3	101	646
4	566	1139
5	22	503
6	1438	1440
7	1241	1406
8	122	525
9	1219	1268
10	658	851
11	748	874
12	1092	1252
13	148	1204
14	942	1225
15	532	534
16	431	1096
17	636	689
18	1025	1368
19	318	437
20	603	1170
21	753	827
22	574	1161
23	477	1308
24	1108	1227
25	814	1143
26	599	651
27	115	694
28	1408	1409
29	383	965
30	518	831
31	647	938
32	673	1036
33	698	1096
34	1262	1272
35	233	1255
36	940	1276
37	1324	1357
38	1094	1400
39	682	712
40	184	791
41	808	1034
42	101	1286
43	114	1045
44	1178	1439
45	29	296
46	934	1158
47	1072	1351
48	1358	1414
49	219	371
50	796	1435
51	1240	1244
52	58	1307
53	205	666
54	117	173
55	516	732
56	1173	1405
57	1237	1399
58	996	1429
59	95	848
60	1190	1403
61	1230	1367
62	1057	1431
63	164	569
64	667	1427
65	561	1395
66	1306	1386
67	720	1409
68	96	375
69	1022	1117
70	1	1146
71	573	1257
72	79	1346
73	1032	1270
74	1158	1418
75	57	550
76	258	266
77	1190	1361
78	426	1001
79	856	1009

272 405 351
579 948 82
109 747 953
367 552 809
332 255 981
809 365 795
338 194 446
849 405 800
779 433 683
354 972 686
990 779 533
134 449 494
393 370 890
450 77 611
9 741 130
228 774 370
747 409 263
482 78 239
383 672 678
987 604 500
78 319 355
65 796 755
185 124 285
54 271 753
407 389 701
430 699 788
917 749 110
730 339 204
637 788 97
24 840 94
493 727 361
960 46 836
194 614 872
562 570 392
864 73 791
111 372 516
398 736 112
822 156 336
986 775 460
300 721 644
598 363 259
711 853 870
138 938 964
447 735 904
430 166 68
103 590 120
290 707 492
118 837 734
370 928 188
46 124 713
671 99 588
724 527 697
93 756 117
215 785 492
274 56 752
507 324 472
965 883 400
909 589 309
220 177 495
616 910 456
466 278 705
148 13 626
65 920 419
405 648 834
411 713 186
132 65 969
383 793 861
281 964 513
549 90 465
560 2 729
848 319 89
172 456 1
706 906 330
416 313 556
389 700 421
576 40 64
943 48 13
802 478 59
690 11 692
192 248 771
