80 3 2
1000 1000 1000
1000 1000 1000

0	404	1273
1	276	595
2	1311	1361
3	1059	1307
4	877	974
5	1131	1229
6	966	1098
7	636	1433
8	265	1129
9	925	1354
10	628	1088
11	760	774
12	266	497
13	530	1119
14	496	1103
15	346	1027
16	717	780
17	959	1147
18	1279	1417
19	392	986
20	1231	1359
21	254	998
22	722	964
23	1322	1424
24	1265	1349
25	1035	1144
26	722	1398
27	825	1266
28	652	1289
29	74	774
30	303	668
31	451	759
32	801	1268
33	726	998
34	1024	1151
35	699	895
36	326	1023
37	36	400
38	1330	1339
39	1166	1262
40	398	1198
41	1250	1279
42	114	1192
43	996	1235
44	514	1226
45	738	1112
46	915	1397
47	474	1255
48	1017	1208
49	693	995
50	615	1143
51	1192	1379
52	371	752
53	1021	1156
54	1111	1199
55	91	224
56	259	868
57	1392	1399
58	328	767
59	244	609
60	121	998
61	891	941
62	185	274
63	11	1341
64	479	651
65	793	1281
66	1093	1195
67	1325	1394
68	103	1149
69	523	1365
70	646	959
71	1417	1438
72	1167	1177
73	1340	1352
74	1137	1318
75	847	932
76	1165	1277
77	802	1032
78	1313	1353
79	1179	1184

94 186 350
685 281 73
115 190 923
677 139 716
321 864 871
662 903 461
773 84 766
382 797 191
884 746 262
396 565 877
374 887 829
652 707 614
906 510 71
465 751 327
952 972 379
603 425 347
620 364 273
988 437 382
819 990 286
867 400 617
996 828 254
964 181 155
967 373 439
844 372 513
622 295 168
721 484 992
253 55 807
305 676 480
759 243 766
681 835 671
904 759 253
202 351 200
645 848 352
762 886 933
838 426 641
680 542 465
871 844 822
845 104 232
557 726 716
661 486 940
885 4 395
111 530 754
935 589 748
312 941 461
810 359 356
386 486 421
302 365 227
933 490 451
881 657 254
613 953 298
225 332 476
482 717 330
327 840 350
239 95 606
164 313 880
903 67 308
263 186 913
867 361 223
81 971 10
437 42 648
626 329 473
931 23 649
311 449 259
320 16 737
235 398 611
704 594 101
294 318 882
15 351 753
67 151 397
169 816 370
185 414 911
573 637 34
667 695 450
325 470 217
232 773 243
779 462 538
712 592 253
66 453 261
813 628 661
920 953 181
