80 3 2
1000 1000 1000
1000 1000 1000

0	222	780
1	78	670
2	1225	1337
3	909	959
4	497	1378
5	33	1273
6	165	648
7	773	1333
8	523	1246
9	1154	1356
10	115	671
11	926	1095
12	1134	1326
13	1183	1228
14	334	1012
15	1264	1317
16	733	982
17	1013	1422
18	73	1055
19	435	1323
20	506	1198
21	343	1350
22	1252	1408
23	1083	1438
24	262	984
25	296	935
26	1236	1284
27	53	623
28	691	1114
29	737	992
30	383	419
31	497	990
32	1006	1243
33	535	934
34	1134	1173
35	184	230
36	768	1225
37	235	1183
38	761	973
39	717	1379
40	303	1438
41	1348	1422
42	211	1112
43	1010	1021
44	1235	1262
45	276	873
46	656	1345
47	589	1333
48	575	1022
49	175	424
50	129	1096
51	510	1128
52	1026	1109
53	1110	1394
54	1058	1412
55	1305	1395
56	924	1030
57	903	1025
58	466	996
59	33	972
60	285	544
61	678	1262
62	347	1205
63	539	804
64	421	564
65	1270	1436
66	1254	1358
67	894	1406
68	291	1008
69	1165	1418
70	71	263
71	829	1421
72	94	318
73	1359	1438
74	194	1225
75	381	406
76	179	207
77	1413	1437
78	228	828
79	263	1348

129 184 592
572 30 611
84 307 266
164 995 152
908 776 871
936 438 170
356 383 64
57 838 661
793 186 53
509 125 618
520 409 933
499 149 210
632 850 755
481 366 997
859 512 510
698 68 751
188 373 588
24 555 863
124 681 334
838 606 226
701 147 357
195 533 438
239 500 929
455 505 992
842 868 1000
614 895 449
812 828 355
789 534 99
872 31 581
172 255 824
630 940 781
668 795 267
816 998 714
400 844 33
802 900 446
617 144 491
719 107 709
459 403 270
228 391 77
22 174 553
569 19 467
739 781 566
830 542 994
172 897 914
601 594 488
742 822 731
231 555 724
289 797 403
335 476 930
786 478 643
650 978 88
952 971 20
513 455 325
227 981 915
915 846 831
847 243 500
226 278 852
838 747 629
37 849 40
364 153 362
902 372 146
123 202 353
354 24 753
506 936 288
704 807 401
656 3 12
829 329 945
166 812 669
882 224 404
200 353 358
199 906 899
80 33 157
193 915 131
996 522 32
410 642 576
905 239 228
795 288 672
42 770 719
992 17 335
278 731 254
