60 3 3
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	45	1030
1	170	568
2	480	967
3	1021	1242
4	1030	1032
5	128	1278
6	371	1231
7	270	475
8	571	1190
9	1235	1327
10	227	858
11	968	1419
12	137	474
13	476	822
14	801	1341
15	81	301
16	427	1366
17	389	1216
18	564	737
19	220	1276
20	825	1436
21	952	1154
22	1077	1134
23	1435	1437
24	558	663
25	1283	1374
26	603	1085
27	1156	1213
28	103	451
29	1406	1425
30	1106	1416
31	45	942
32	134	256
33	304	978
34	1007	1150
35	980	1025
36	555	777
37	423	861
38	981	1066
39	753	1251
40	731	1006
41	74	850
42	68	1409
43	381	800
44	94	580
45	1324	1402
46	1172	1347
47	1067	1147
48	193	917
49	1072	1385
50	1035	1211
51	1101	1320
52	1245	1279
53	1152	1310
54	260	549
55	622	969
56	1090	1358
57	1244	1391
58	462	627
59	1095	1210

207 790 950
48 167 53
42 23 723
911 204 66
514 773 19
849 79 952
211 708 139
529 912 83
646 480 429
841 813 134
594 540 779
562 674 35
569 609 273
793 860 831
800 425 34
649 846 395
388 322 936
486 48 359
216 718 54
776 311 179
72 418 832
175 505 969
317 72 758
445 283 621
135 947 938
25 638 625
645 521 632
581 906 652
936 514 312
655 312 189
965 846 505
544 635 969
477 725 484
51 500 858
843 436 120
730 602 4
42 770 193
221 741 497
994 16 81
189 738 12
798 482 777
511 796 64
195 746 351
46 404 192
296 583 968
707 655 98
325 356 154
298 759 94
368 712 808
61 249 858
598 367 675
437 940 67
744 767 141
763 954 736
790 480 421
212 14 577
831 541 806
398 746 321
730 625 504
506 705 573
