60 3 3
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	1051	1069
1	571	814
2	122	461
3	294	827
4	35	411
5	1407	1411
6	846	911
7	743	1240
8	1410	1422
9	335	890
10	605	699
11	46	1246
12	961	1410
13	591	1301
14	815	965
15	474	815
16	1202	1220
17	1103	1217
18	994	1018
19	340	932
20	960	1200
21	854	1061
22	908	1109
23	1055	1168
24	1176	1388
25	719	907
26	1283	1419
27	415	886
28	995	1285
29	215	1178
30	1087	1187
31	1248	1436
32	1226	1297
33	715	1288
34	1081	1259
35	1102	1171
36	637	1259
37	1282	1311
38	113	308
39	879	1187
40	154	466
41	1359	1373
42	350	598
43	887	1186
44	835	1068
45	49	1226
46	1433	1440
47	299	492
48	181	1187
49	1220	1297
50	653	986
51	311	497
52	1384	1386
53	1090	1176
54	263	940
55	1096	1213
56	1191	1340
57	1172	1337
58	1103	1303
59	1304	1375

859 808 720
675 301 84
390 177 148
546 474 849
961 514 827
284 610 342
598 497 203
301 591 701
301 550 191
240 512 234
442 171 990
262 217 528
979 401 815
663 246 521
710 39 257
288 837 781
149 466 74
502 354 169
675 856 876
801 338 667
102 853 809
874 759 596
146 102 355
797 992 109
234 360 999
398 828 712
301 82 806
995 138 986
312 210 248
881 251 859
2 843 718
820 791 130
356 696 966
759 164 344
201 33 496
974 852 718
642 371 694
330 591 487
614 926 87
642 347 766
528 919 909
509 917 473
81 894 67
232 515 779
104 701 203
98 956 749
253 973 161
146 474 402
268 533 578
61 330 974
692 813 773
764 68 62
665 819 561
405 158 634
336 615 435
72 281 540
403 38 228
892 532 891
848 461 878
93 60 265
