60 3 3
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	975	1213
1	286	807
2	320	351
3	852	1423
4	420	882
5	981	1140
6	488	756
7	714	797
8	1244	1369
9	897	1371
10	348	400
11	460	1078
12	1042	1349
13	476	1040
14	1203	1319
15	1370	1423
16	119	269
17	125	1296
18	134	647
19	1060	1302
20	606	895
21	668	996
22	5	585
23	1408	1417
24	1029	1398
25	237	825
26	1201	1229
27	847	989
28	296	848
29	981	1164
30	1231	1294
31	574	994
32	1238	1428
33	341	1360
34	49	868
35	1051	1211
36	435	701
37	392	402
38	965	1098
39	1371	1430
40	1326	1368
41	887	1415
42	433	1009
43	1237	1392
44	890	1198
45	99	860
46	1424	1431
47	594	1294
48	800	952
49	1391	1410
50	761	1430
51	246	1392
52	666	791
53	1348	1357
54	88	571
55	393	1078
56	227	1301
57	758	1360
58	88	1170
59	1183	1363

816 423 471
622 801 703
20 202 836
289 310 779
888 838 120
524 309 791
372 392 450
742 447 928
769 944 55
943 789 866
571 934 368
672 700 634
909 921 290
181 161 441
647 705 432
877 307 660
726 565 361
90 966 132
492 904 320
725 751 8
659 398 556
451 669 718
280 335 715
746 375 134
961 395 342
555 40 935
416 620 114
470 61 919
330 449 830
52 631 488
380 786 538
535 713 235
275 119 898
448 46 313
936 82 903
688 703 185
87 540 300
15 310 843
726 382 333
504 870 226
656 203 999
660 643 611
235 445 246
129 964 131
627 336 252
817 850 885
88 683 357
809 106 953
265 954 661
699 933 476
757 319 518
724 523 12
540 294 741
884 903 787
608 381 153
509 324 950
542 775 169
415 663 524
113 276 334
401 973 427
