60 3 3
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	112	550
1	830	1019
2	645	800
3	128	894
4	175	706
5	1256	1288
6	509	593
7	426	772
8	1364	1408
9	82	613
10	176	684
11	414	1248
12	242	1213
13	337	1133
14	1335	1413
15	746	1262
16	711	1351
17	990	1102
18	205	538
19	1086	1261
20	1272	1293
21	739	1246
22	1029	1385
23	718	1294
24	510	1369
25	1304	1392
26	890	1357
27	894	1167
28	447	532
29	244	329
30	551	607
31	592	946
32	309	678
33	1191	1362
34	1042	1256
35	883	1217
36	1011	1357
37	230	650
38	1333	1368
39	224	486
40	631	1337
41	417	709
42	1420	1440
43	665	1264
44	390	678
45	726	1299
46	1383	1384
47	859	1332
48	400	1378
49	331	650
50	863	1190
51	687	870
52	122	651
53	245	866
54	243	1028
55	404	1054
56	1275	1284
57	137	1122
58	586	1156
59	246	603

325 810 119
226 423 8
720 767 750
459 46 948
231 458 148
433 636 929
695 998 716
632 524 156
966 691 341
744 86 808
642 284 942
925 830 354
419 847 683
676 409 394
443 180 751
773 924 490
846 836 694
400 872 667
572 941 936
624 721 57
579 510 674
851 697 628
199 136 128
835 451 750
699 980 795
719 364 491
551 456 529
671 564 119
848 383 213
666 482 727
823 896 388
984 163 208
476 348 674
678 796 804
922 603 392
896 671 309
87 339 211
338 30 761
220 268 796
150 290 345
226 778 903
557 290 760
681 912 275
931 644 757
636 719 992
319 461 400
846 152 786
886 703 41
30 477 799
920 831 131
299 820 378
204 220 719
709 488 9
500 845 860
481 198 188
374 647 547
610 229 664
926 984 660
441 917 641
548 913 17
