60 3 3
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	639	1322
1	867	1328
2	1150	1250
3	1083	1100
4	789	1102
5	1139	1427
6	1274	1390
7	266	603
8	519	982
9	1088	1364
10	802	954
11	462	1213
12	584	1318
13	232	417
14	940	1021
15	1003	1104
16	1173	1269
17	1044	1133
18	746	1065
19	600	870
20	323	789
21	687	767
22	650	731
23	1246	1357
24	609	630
25	514	541
26	1423	1440
27	913	1153
28	1303	1339
29	977	1249
30	167	1221
31	618	909
32	229	1337
33	559	981
34	497	1305
35	671	994
36	127	430
37	258	794
38	410	1273
39	1051	1404
40	1299	1419
41	230	789
42	9	1187
43	61	508
44	350	1022
45	1165	1175
46	600	729
47	300	440
48	472	1405
49	514	948
50	139	651
51	1106	1298
52	109	674
53	1038	1112
54	1322	1423
55	831	876
56	1149	1370
57	316	1213
58	52	806
59	751	1310

38 525 552
725 86 1000
195 434 692
545 126 451
257 744 309
468 732 853
723 721 236
691 956 585
66 497 486
491 746 547
958 170 883
459 418 848
904 358 117
640 227 408
994 655 5
989 733 667
933 143 282
695 183 582
92 792 921
990 678 269
714 452 189
54 377 166
776 479 980
226 931 843
617 700 32
999 941 368
979 979 952
56 594 245
272 592 36
931 231 897
625 980 152
155 296 11
129 164 534
694 695 838
862 374 684
572 188 228
898 682 805
358 257 636
491 741 957
618 354 921
851 201 111
586 590 947
386 599 419
122 137 941
486 638 106
39 764 345
877 663 232
274 90 893
505 900 629
475 662 300
714 907 653
998 83 92
935 702 677
855 879 516
714 81 257
289 271 609
380 611 694
482 607 640
774 434 43
357 116 706
