40 3 4
1000 1000 1000
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	18	1417
1	1069	1191
2	1232	1382
3	1268	1363
4	105	308
5	526	1095
6	1060	1287
7	411	1074
8	21	1316
9	86	1287
10	1344	1356
11	327	667
12	719	1150
13	78	749
14	1291	1364
15	305	852
16	1056	1151
17	421	476
18	415	1113
19	1113	1391
20	399	823
21	1376	1429
22	160	1059
23	187	235
24	1221	1239
25	1318	1335
26	1098	1107
27	1324	1365
28	891	1070
29	800	974
30	1131	1166
31	1212	1296
32	63	264
33	591	1340
34	1187	1254
35	985	1360
36	191	1183
37	709	1206
38	1301	1399
39	920	1162

511 968 81
909 23 586
294 397 942
694 522 404
703 248 708
923 552 101
895 893 233
647 983 121
329 287 126
847 310 404
34 162 118
987 993 165
770 629 157
943 55 256
825 838 149
96 237 194
366 609 543
766 977 530
146 194 494
987 851 182
127 406 888
622 132 349
144 78 284
177 434 212
397 945 882
387 750 53
268 110 592
803 717 832
93 147 341
633 85 918
238 33 398
607 459 407
143 3 790
13 787 126
770 100 873
10 189 327
31 590 855
892 826 818
7 879 139
41 933 797
