1000 3 4
1000 1000 1000
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	1391	1412
1	1299	1396
2	700	1032
3	610	928
4	35	856
5	87	576
6	571	1416
7	615	1420
8	1052	1324
9	130	1410
10	828	889
11	238	1078
12	1386	1402
13	1087	1335
14	1297	1362
15	1035	1051
16	854	1366
17	30	526
18	387	655
19	713	1207
20	262	828
21	378	649
22	62	927
23	1361	1435
24	1243	1415
25	15	606
26	1434	1439
27	1133	1352
28	576	653
29	1437	1438
30	175	371
31	363	1437
32	605	1287
33	1190	1422
34	33	610
35	1346	1357
36	507	1313
37	272	1286
38	1191	1354
39	508	1386
40	148	175
41	687	808
42	586	1008
43	571	1032
44	1281	1425
45	516	927
46	274	434
47	1016	1325
48	582	922
49	933	1004
50	73	521
51	418	1105
52	606	1157
53	138	1059
54	222	562
55	1253	1439
56	69	1418
57	975	1385
58	1394	1426
59	272	1128
60	453	1360
61	989	1052
62	847	1014
63	224	968
64	1108	1401
65	629	679
66	211	868
67	878	1042
68	64	893
69	1040	1084
70	119	1072
71	442	750
72	1209	1399
73	346	563
74	759	985
75	697	887
76	652	902
77	1161	1230
78	562	1281
79	1412	1415
80	56	65
81	859	923
82	362	1214
83	899	943
84	1437	1438
85	41	1321
86	1423	1440
87	896	1014
88	849	1435
89	463	1391
90	1167	1359
91	984	1091
92	1213	1399
93	431	681
94	1371	1418
95	1170	1339
96	769	1144
97	167	1343
98	543	1202
99	1168	1191
100	575	1166
101	944	1024
102	67	1015
103	236	1117
104	383	505
105	1024	1134
106	1247	1306
107	819	983
108	751	1209
109	579	1296
110	546	809
111	438	462
112	1437	1438
113	1423	1425
114	473	838
115	690	764
116	1102	1286
117	1188	1436
118	244	527
119	1207	1214
120	804	843
121	345	994
122	1404	1423
123	1211	1403
124	1410	1417
125	259	1286
126	853	1126
127	25	1371
128	1011	1375
129	983	1206
130	585	890
131	555	831
132	172	505
133	1269	1368
134	697	1394
135	517	1353
136	813	1266
137	805	1171
138	1266	1345
139	1372	1383
140	481	1204
141	286	1029
142	1415	1438
143	536	1161
144	529	1026
145	1085	1207
146	41	84
147	944	1268
148	639	857
149	611	1383
150	1197	1258
151	734	1376
152	616	1439
153	402	1261
154	516	642
155	131	538
156	289	825
157	1429	1432
158	371	882
159	186	1177
160	352	1434
161	374	1365
162	1203	1387
163	1012	1344
164	68	162
165	1300	1380
166	316	343
167	363	889
168	949	1318
169	237	880
170	293	1127
171	1000	1007
172	1301	1354
173	160	361
174	1114	1283
175	1207	1254
176	1270	1424
177	643	845
178	1148	1438
179	244	1316
180	1305	1392
181	471	838
182	315	370
183	413	491
184	1105	1162
185	1042	1121
186	904	976
187	422	509
188	1085	1174
189	754	1150
190	204	513
191	220	432
192	1194	1320
193	82	874
194	1022	1255
195	760	1019
196	902	992
197	1005	1203
198	577	1379
199	1315	1376
200	1360	1375
201	381	480
202	1128	1345
203	1157	1283
204	1393	1431
205	1005	1171
206	1289	1375
207	1099	1265
208	784	827
209	1414	1416
210	41	475
211	611	1078
212	507	1327
213	591	826
214	984	1208
215	880	923
216	52	107
217	778	1182
218	795	1098
219	451	772
220	1065	1104
221	748	1340
222	871	1089
223	984	1282
224	186	223
225	167	324
226	274	455
227	577	868
228	1167	1261
229	331	859
230	888	972
231	200	840
232	1071	1129
233	802	1412
234	162	1001
235	1050	1269
236	787	1405
237	1090	1399
238	1141	1363
239	627	715
240	815	1273
241	1410	1436
242	967	1071
243	1019	1069
244	339	1012
245	1171	1431
246	136	844
247	862	1130
248	1161	1269
249	639	1153
250	1418	1433
251	1016	1076
252	130	569
253	1115	1209
254	307	1414
255	947	976
256	448	962
257	941	1270
258	68	1383
259	802	1160
260	1309	1404
261	1278	1435
262	1256	1259
263	1221	1356
264	1379	1410
265	437	1140
266	735	1247
267	315	1269
268	729	779
269	625	716
270	486	1152
271	375	555
272	220	290
273	1367	1420
274	741	1226
275	145	1440
276	374	1421
277	3	1187
278	912	1325
279	582	1305
280	1152	1280
281	611	1357
282	1030	1289
283	1426	1431
284	1389	1440
285	1187	1202
286	890	1142
287	1151	1335
288	1422	1433
289	873	890
290	592	1329
291	923	1401
292	1357	1397
293	811	1262
294	1436	1437
295	258	799
296	980	1016
297	855	1045
298	1139	1280
299	1233	1436
300	1290	1421
301	646	1292
302	996	1424
303	436	1150
304	1281	1436
305	244	838
306	64	1214
307	1393	1427
308	803	1290
309	257	1187
310	1298	1361
311	194	474
312	1052	1091
313	774	886
314	245	1283
315	1417	1435
316	323	836
317	622	1153
318	1021	1064
319	224	452
320	418	1306
321	391	505
322	326	329
323	592	1413
324	693	1249
325	992	1000
326	1120	1141
327	429	924
328	145	1381
329	1268	1397
330	305	912
331	1138	1207
332	184	616
333	170	547
334	333	1116
335	1080	1353
336	880	1114
337	814	1226
338	148	1213
339	1273	1335
340	1134	1298
341	525	1063
342	179	752
343	1249	1346
344	392	884
345	541	724
346	808	1383
347	975	1324
348	698	1003
349	908	1383
350	799	1333
351	151	1093
352	1285	1437
353	830	1222
354	321	345
355	561	935
356	656	852
357	585	638
358	124	787
359	978	1097
360	1340	1342
361	1198	1379
362	1262	1274
363	1015	1342
364	297	1388
365	62	458
366	768	1060
367	1178	1359
368	1111	1244
369	917	1363
370	558	569
371	1350	1376
372	1272	1347
373	1402	1431
374	980	1310
375	347	348
376	1047	1154
377	872	1295
378	43	1063
379	1313	1324
380	707	1215
381	1309	1429
382	1262	1362
383	790	883
384	1033	1133
385	1157	1294
386	1133	1298
387	403	1009
388	905	1263
389	962	977
390	1157	1375
391	1242	1435
392	674	1355
393	225	627
394	263	1134
395	1098	1326
