1000 3 4
1000 1000 1000
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	665	853
1	1209	1247
2	1392	1399
3	284	1297
4	967	1218
5	938	1140
6	1183	1240
7	423	444
8	800	1123
9	1391	1439
10	1256	1362
11	1217	1433
12	952	983
13	1270	1435
14	1397	1422
15	131	374
16	245	730
17	410	779
18	133	891
19	1339	1432
20	701	1331
21	987	1315
22	1279	1287
23	1352	1379
24	944	1333
25	603	1021
26	930	971
27	687	1398
28	331	586
29	383	485
30	1137	1310
31	577	584
32	650	1356
33	624	641
34	868	1369
35	545	850
36	933	1079
37	860	1134
38	1012	1439
39	837	900
40	860	1040
41	1145	1363
42	466	900
43	876	927
44	73	1131
45	733	1263
46	644	1302
47	1092	1127
48	954	1206
49	798	846
50	396	1371
51	1432	1437
52	1240	1412
53	748	986
54	34	184
55	1254	1297
56	102	1376
57	750	1163
58	168	299
59	1043	1181
60	934	1066
61	486	1129
62	469	518
63	1302	1332
64	899	1221
65	532	643
66	1366	1410
67	248	486
68	1273	1424
69	966	1103
70	995	1223
71	631	1142
72	882	1214
73	563	653
74	506	1432
75	1389	1411
76	1098	1100
77	793	823
78	1049	1284
79	324	476
80	1400	1438
81	781	979
82	976	1074
83	86	1107
84	823	947
85	1264	1329
86	775	901
87	290	1414
88	716	1223
89	52	142
90	320	378
91	524	779
92	1136	1215
93	965	970
94	663	1337
95	1373	1375
96	3	597
97	925	1406
98	457	1398
99	302	858
100	1269	1277
101	1005	1295
102	819	1236
103	1050	1344
104	1081	1229
105	952	996
106	563	701
107	612	1421
108	569	942
109	973	1055
110	1122	1275
111	359	424
112	261	701
113	61	1031
114	974	1224
115	910	1180
116	320	663
117	618	1313
118	1374	1383
119	1004	1160
120	948	1215
121	732	1157
122	902	1227
123	699	1278
124	1164	1412
125	632	1303
126	605	1378
127	610	876
128	1003	1371
129	601	1257
130	564	920
131	452	715
132	809	842
133	718	1065
134	684	1063
135	509	755
136	687	1342
137	283	1182
138	521	1280
139	851	906
140	27	1277
141	537	850
142	544	1084
143	286	338
144	1046	1211
145	887	1051
146	352	628
147	148	1317
148	1341	1362
149	1161	1310
150	443	1120
151	70	763
152	1018	1275
153	376	1347
154	1140	1180
155	352	1259
156	155	1375
157	137	1333
158	48	1064
159	1159	1370
160	163	579
161	798	1232
162	910	1407
163	1083	1323
164	698	1019
165	1428	1439
166	959	1403
167	1190	1196
168	1122	1252
169	444	1126
170	354	984
171	1250	1341
172	173	199
173	425	1358
174	723	865
175	853	1395
176	270	338
177	530	1059
178	1403	1440
179	927	1138
180	247	602
181	801	924
182	1261	1292
183	587	977
184	569	1068
185	206	1291
186	737	1252
187	113	583
188	308	488
189	362	444
190	208	415
191	538	771
192	1244	1418
193	946	1171
194	372	581
195	647	1166
196	684	1297
197	619	630
198	529	1336
199	68	799
200	119	749
201	968	988
202	6	522
203	289	1236
204	255	1028
205	1088	1288
206	395	403
207	243	1418
208	934	1368
209	491	824
210	245	1127
211	182	358
212	462	1284
213	1274	1298
214	1430	1435
215	576	1314
216	1249	1344
217	704	1410
218	593	1084
219	1435	1438
220	1185	1311
221	526	568
222	1428	1433
223	473	1365
224	1003	1234
225	149	819
226	560	1071
227	1333	1373
228	645	1405
229	1245	1422
230	1029	1060
231	837	974
232	538	965
233	926	1375
234	888	960
235	113	694
236	189	278
237	158	743
238	749	1372
239	1380	1381
240	760	967
241	1034	1068
242	172	549
243	620	628
244	1296	1382
245	550	1033
246	19	656
247	924	940
248	98	270
249	516	675
250	431	792
251	1390	1403
252	456	1170
253	1014	1269
254	1129	1281
255	25	1260
256	512	1288
257	60	693
258	24	1208
259	1428	1436
260	1208	1268
261	337	915
262	13	102
263	1413	1430
264	582	703
265	1105	1162
266	49	802
267	1011	1103
268	1327	1336
269	170	1374
270	1174	1399
271	1222	1229
272	1416	1422
273	260	825
274	714	1180
275	1415	1429
276	1227	1317
277	640	1228
278	1199	1270
279	968	1378
280	736	1165
281	172	627
282	444	539
283	211	1334
284	295	494
285	230	411
286	180	1081
287	665	1338
288	66	1351
289	1315	1344
290	312	1216
291	1015	1189
292	190	1346
293	165	1225
294	718	1436
295	882	1168
296	1312	1432
297	1141	1298
298	1087	1332
299	693	1390
300	681	861
301	343	1084
302	520	883
303	987	1162
304	535	1087
305	200	553
306	108	269
307	768	1434
308	1191	1372
309	496	1065
310	899	1375
311	621	811
312	448	829
313	1060	1361
314	614	1221
315	735	1010
316	320	1206
317	726	838
318	1083	1429
319	645	1034
320	1076	1193
321	671	1233
322	808	1145
323	301	746
324	119	1245
325	1151	1189
326	1112	1317
327	678	942
328	812	935
329	720	1435
330	970	1239
331	1380	1419
332	860	1435
333	110	1133
334	482	1127
335	1304	1381
336	1145	1364
337	788	1254
338	571	948
339	380	1366
340	911	1417
341	368	1077
342	384	1400
343	349	991
344	1284	1295
345	841	1134
346	43	962
347	54	892
348	536	657
349	285	486
350	1297	1343
351	355	679
352	1170	1383
353	20	794
354	113	184
355	146	1428
356	678	1065
357	440	897
358	1176	1369
359	1191	1244
360	1071	1122
361	430	756
362	1255	1339
363	122	1234
364	148	709
365	337	376
366	634	1186
367	544	563
368	584	619
369	901	1167
370	753	940
371	960	1379
372	453	1097
373	223	1271
374	1267	1346
375	450	1375
376	1048	1067
377	245	630
378	928	1108
379	68	1022
380	696	1094
381	764	767
382	662	1430
383	1144	1324
384	158	1244
385	477	791
386	153	287
387	701	1053
388	628	708
389	1068	1151
390	1425	1433
391	407	832
392	856	1367
393	1346	1352
394	900	1362
395	1072	1146
396	959	1440
397	1412	1423
398	353	373
399	868	1327
400	567	832
401	1098	1129
402	875	1411
403	1295	1347
404	1095	1280
405	1304	1390
406	856	1400
407	525	879
408	361	498
409	779	853
410	350	1364
411	899	909
412	1114	1334
413	577	1325
414	359	456
415	1360	1429
416	1123	1156
417	253	1239
418	1387	1415
419	932	1133
420	968	1130
421	1241	1383
422	650	1319
423	1284	1285
424	216	1049
425	1157	1351
426	33	694
427	344	917
428	146	1380
429	1221	1351
430	355	1041
431	1229	1271
432	1377	1431
433	55	869
434	654	1394
435	708	867
436	692	1375
437	1297	1316
438	935	967
439	86	349
440	1205	1277
441	320	432
442	1299	1374
443	270	594
444	980	1305
445	648	779
446	422	452
447	1315	1337
448	133	405
449	1324	1339
450	843	1015
451	11	312
452	636	788
453	1084	1177
454	89	820
455	309	653
456	154	175
457	275	764
458	1098	1246
459	760	1377
460	1048	1208
461	1012	1431
462	1298	1402
463	859	1238
464	383	953
465	1000	1018
466	1048	1247
467	499	798
468	1164	1287
469	460	764
470	572	1180
471	661	1022
472	1376	1434
473	672	1058
474	388	1295
475	1340	1376
476	1077	1139
477	620	1208
478	307	1138
479	403	1095
480	181	788
481	1149	1243
482	1190	1378
483	1149	1214
484	383	409
485	473	769
486	856	1052
487	1416	1417
488	28	1289
489	1019	1306
490	449	757
491	1333	1388
492	44	1265
493	690	1138
494	809	1418
495	75	1042
496	1306	1413
497	275	1019
498	471	895
499	1336	1341
500	859	1380
501	453	588
502	438	653
503	1168	1337
504	495	554
505	600	643
506	172	960
507	132	563
508	950	1129
509	1295	1341
510	555	640
511	1080	1282
512	744	1281
513	1154	1389
514	547	855
515	591	725
516	199	1151
517	352	1159
518	804	1290
519	56	205
520	1176	1272
521	5	796
522	872	1154
523	822	864
524	828	998
525	808	1114
526	1049	1221
527	64	1231
528	342	500
529	893	1230
530	535	616
531	85	544
532	179	1028
533	1248	1374
534	1094	1287
535	219	801
536	491	1412
537	1082	1224
538	842	1111
539	836	1212
540	1283	1439
541	81	1183
542	1316	1374
543	800	1212
544	793	956
545	514	921
546	1174	1330
547	935	1149
548	986	996
549	711	1089
550	1367	1440
551	782	1422
552	105	1296
553	971	1070
554	22	128
555	1015	1038
556	1106	1120
557	782	998
558	380	585
559	1041	1070
560	1342	1428
561	921	1220
562	1083	1345
563	122	965
564	799	869
565	1023	1264
566	1326	1332
567	79	259
568	1298	1322
569	307	1060
570	1086	1262
571	1202	1269
572	1381	1394
573	1074	1155
574	253	357
575	349	1379
576	1109	1316
577	773	1389
578	1152	1232
579	514	959
