1000 3 4
1000 1000 1000
1000 1000 1000
1000 1000 1000
1000 1000 1000

0	1428	1438
1	980	1008
2	1242	1367
3	798	1226
4	970	1278
5	22	202
6	1361	1403
7	1278	1415
8	1082	1362
9	702	899
10	107	377
11	672	851
12	255	401
13	277	1416
14	797	1064
15	1340	1365
16	468	911
17	1050	1227
18	1144	1189
19	433	465
20	1404	1439
21	1081	1234
22	527	1212
23	1014	1411
24	165	1217
25	759	1106
26	697	1266
27	1219	1295
28	1237	1304
29	1273	1421
30	266	1116
31	848	1008
32	838	1240
33	919	939
34	116	247
35	1049	1178
36	1386	1420
37	367	1164
38	1	453
39	758	1084
40	1098	1126
41	927	1304
42	998	1289
43	678	1254
44	1400	1422
45	1312	1401
46	343	1158
47	244	1056
48	277	301
49	1228	1237
50	747	1276
51	486	500
52	330	1210
53	763	1132
54	1232	1249
55	439	561
56	613	1096
57	925	1363
58	315	715
59	295	1249
60	491	795
61	221	480
62	61	325
63	1113	1177
64	1382	1406
65	1113	1134
66	230	875
67	303	1420
68	599	742
69	527	1101
70	1071	1143
71	76	1016
72	403	481
73	185	1122
74	105	802
75	245	930
76	27	534
77	437	798
78	1082	1311
79	1106	1387
80	923	969
81	976	1235
82	1388	1401
83	21	1337
84	1244	1315
85	1180	1257
86	536	542
87	117	1174
88	1282	1439
89	113	1345
90	804	1097
91	1312	1361
92	434	822
93	156	772
94	202	660
95	1001	1219
96	1212	1432
97	12	22
98	205	528
99	1156	1244
100	1043	1244
101	1403	1434
102	78	1381
103	939	1013
104	400	1076
105	1349	1418
106	1233	1303
107	103	807
108	737	933
109	1183	1423
110	732	1045
111	1276	1391
112	1096	1380
113	746	1145
114	585	755
115	1218	1349
116	396	679
117	960	1306
118	979	1405
119	874	908
120	324	654
121	709	1170
122	433	1030
123	721	1224
124	822	1201
125	1415	1426
126	457	639
127	511	1195
128	979	1201
129	1438	1439
130	1222	1306
131	142	1253
132	734	1218
133	298	1432
134	1135	1323
135	1343	1425
136	1008	1254
137	415	619
138	700	1295
139	7	1098
140	1004	1079
141	718	772
142	625	833
143	1334	1337
144	1258	1400
145	828	1175
146	48	301
147	1382	1400
148	398	889
149	1208	1325
150	1342	1407
151	635	847
152	1424	1437
153	1051	1372
154	625	1081
155	832	1232
156	176	1330
157	982	1345
158	667	1184
159	207	245
160	4	527
161	694	704
162	78	1065
163	127	619
164	696	1001
165	210	926
166	950	1322
167	1273	1368
168	857	878
169	206	710
170	342	917
171	573	630
172	1003	1083
173	467	1071
174	371	681
175	153	1380
176	642	1400
177	458	1321
178	769	1393
179	1342	1407
180	1052	1243
181	1114	1356
182	170	1060
183	131	1397
184	936	1324
185	1219	1383
186	84	617
187	286	1069
188	984	1417
189	624	1003
190	550	1055
191	735	1238
192	776	1097
193	829	834
194	119	895
195	224	1017
196	1174	1333
197	507	1387
198	1399	1430
199	229	1042
200	711	925
201	1429	1432
202	467	712
203	632	1095
204	1170	1362
205	968	1239
206	808	1182
207	1150	1193
208	170	685
209	263	1160
210	311	584
211	1062	1428
212	742	951
213	749	1246
214	40	1074
215	509	1071
216	141	1297
217	697	1119
218	508	668
219	1405	1414
220	645	1349
221	1146	1361
222	505	998
223	471	611
