100 3 2
1000 1000 1000
1000 1000 1000

0	501	1373
1	461	476
2	562	1426
3	173	278
4	1010	1263
5	372	1054
6	99	1231
7	767	1312
8	406	1359
9	381	502
10	1063	1378
11	1119	1356
12	129	1245
13	1133	1165
14	1320	1407
15	795	1158
16	1180	1367
17	970	1179
18	891	996
19	619	1299
20	912	980
21	1011	1144
22	290	710
23	275	523
24	66	1068
25	527	634
26	312	1294
27	637	1004
28	349	722
29	1228	1229
30	1165	1435
31	679	1024
32	971	1347
33	38	489
34	1097	1396
35	142	168
36	115	1176
37	389	1394
38	212	1141
39	390	609
40	1134	1417
41	462	1300
42	1300	1340
43	135	249
44	1085	1278
45	366	1256
46	673	1072
47	731	1266
48	1372	1439
49	1329	1346
50	944	1263
51	849	1436
52	67	305
53	1173	1342
54	1382	1435
55	192	976
56	616	1009
57	1365	1411
58	276	904
59	112	954
60	651	1264
61	1369	1430
62	109	582
63	1240	1307
64	1085	1267
65	361	1053
66	164	977
67	519	1201
68	67	679
69	374	403
70	368	1194
71	952	1395
72	196	891
73	1121	1360
74	21	393
75	487	1214
76	914	1114
77	1202	1279
78	323	954
79	199	1154
80	632	852
81	953	1098
82	13	944
83	1402	1412
84	933	1136
85	803	979
86	161	788
87	487	1429
88	65	1113
89	594	1407
90	118	422
91	718	1223
92	527	854
93	890	1133
94	1373	1432
95	979	1343
96	673	1330
97	29	907
98	810	1221
99	1367	1427

748 355 299
405 436 656
475 612 727
291 399 790
24 942 980
483 362 103
581 170 533
877 538 634
394 99 46
209 465 765
590 395 662
497 962 318
54 577 822
998 149 263
761 105 976
354 602 6
706 155 893
968 228 510
233 300 623
111 374 981
264 270 809
442 463 1000
855 379 794
621 995 191
211 304 587
555 461 671
694 534 646
452 704 728
474 351 812
25 346 163
412 497 385
690 380 911
745 691 602
843 277 79
83 448 240
940 986 746
282 594 545
988 838 118
185 161 930
287 748 923
145 202 889
264 370 402
780 59 305
518 151 563
168 994 121
351 881 731
315 836 373
608 991 850
389 447 981
292 510 217
271 883 706
11 677 90
596 797 77
870 400 419
670 218 117
880 115 62
895 178 785
210 459 868
170 198 184
697 718 341
821 895 568
411 77 328
990 437 867
207 751 372
821 912 486
662 340 397
402 67 349
681 792 786
421 277 156
619 345 947
881 2 55
855 144 61
88 537 713
230 291 609
52 763 295
341 619 505
327 390 99
698 735 233
497 941 476
540 255 605
938 774 318
145 907 338
810 587 404
39 444 252
961 758 976
835 945 790
375 877 594
16 104 663
997 475 264
126 185 509
631 33 322
229 327 583
317 451 116
95 685 123
287 668 572
1 2 985
713 813 151
554 351 548
112 755 637
485 650 419
