100 3 2
1000 1000 1000
1000 1000 1000

0	1267	1313
1	1042	1427
2	899	1290
3	753	1422
4	630	1355
5	693	716
6	536	1309
7	967	1327
8	1162	1424
9	1359	1399
10	492	1259
11	222	1049
12	419	1271
13	488	1073
14	1287	1328
15	415	1087
16	107	548
17	1248	1280
18	1307	1353
19	1000	1340
20	313	647
21	827	1007
22	1174	1407
23	966	1022
24	758	1073
25	1387	1401
26	124	1427
27	195	713
28	1160	1276
29	8	912
30	301	567
31	1070	1139
32	1205	1424
33	805	1085
34	1365	1392
35	41	127
36	1208	1294
37	1047	1330
38	1079	1183
39	1000	1184
40	1193	1236
41	102	1000
42	814	1213
43	57	528
44	562	1062
45	1165	1184
46	1374	1438
47	419	779
48	1104	1332
49	1419	1436
50	1409	1418
51	1405	1412
52	740	1003
53	1053	1070
54	881	1299
55	993	1081
56	942	1099
57	594	1112
58	1427	1434
59	833	1200
60	45	1060
61	226	503
62	848	1101
63	781	1292
64	1255	1423
65	1024	1236
66	227	652
67	361	1003
68	1195	1436
69	393	551
70	632	1226
71	1198	1323
72	414	942
73	501	861
74	1170	1373
75	923	1188
76	1007	1293
77	127	333
78	445	447
79	481	639
80	1391	1392
81	1328	1338
82	1210	1432
83	465	612
84	528	854
85	88	1053
86	397	1013
87	380	1003
88	769	1029
89	1391	1429
90	751	939
91	524	1271
92	354	846
93	1096	1202
94	1324	1337
95	278	1196
96	1030	1327
97	1331	1333
98	1325	1374
99	1108	1387

660 58 498
25 189 842
105 344 317
186 989 565
855 933 215
346 438 677
114 467 847
349 489 245
325 982 97
303 50 952
47 761 676
838 335 666
233 309 784
737 41 419
709 231 279
984 670 623
642 774 70
909 548 122
984 73 272
741 664 449
836 228 47
37 1000 108
124 660 502
234 188 408
991 784 384
714 90 941
672 568 236
884 588 131
974 680 448
647 950 801
396 983 723
513 220 324
250 965 165
99 175 975
688 185 867
168 483 529
204 179 772
156 548 24
339 502 149
666 441 844
872 254 225
407 322 181
912 907 681
646 447 727
486 538 403
498 223 712
520 785 991
739 21 911
792 81 635
253 75 507
122 414 29
838 479 371
20 314 148
317 838 709
124 784 483
579 253 193
373 159 721
555 617 164
611 783 190
908 195 636
258 752 644
425 131 199
615 221 833
447 866 155
795 369 927
552 704 994
660 836 893
188 253 19
253 317 30
849 252 716
431 229 653
527 341 838
336 374 736
982 888 602
503 132 168
70 465 458
672 479 457
675 80 52
125 30 253
821 617 11
969 424 482
536 193 604
207 771 868
988 937 364
506 855 311
237 517 171
508 455 186
374 388 864
301 225 539
945 313 795
287 948 680
44 624 444
172 882 601
479 214 984
809 154 883
712 379 750
543 965 376
324 337 149
995 323 333
954 428 169
