60 3 2
1000 1000 1000
1000 1000 1000

0	1011	1330
1	332	843
2	308	908
3	163	1340
4	1420	1439
5	1088	1393
6	986	1332
7	974	1188
8	1033	1405
9	129	1118
10	1017	1214
11	894	919
12	279	1139
13	1086	1208
14	590	1260
15	685	792
16	1313	1402
17	649	1058
18	471	771
19	627	1071
20	264	458
21	242	317
22	1372	1395
23	294	688
24	538	1163
25	9	814
26	888	905
27	1102	1278
28	5	1248
29	423	749
30	766	924
31	135	994
32	402	848
33	919	1074
34	455	633
35	768	1003
36	1163	1304
37	344	1071
38	842	1009
39	1362	1414
40	34	276
41	1304	1378
42	231	1000
43	1409	1420
44	599	938
45	1429	1431
46	1123	1162
47	94	510
48	763	1276
49	882	1095
50	365	1360
51	1084	1234
52	1133	1402
53	604	982
54	1286	1341
55	844	1388
56	223	1282
57	319	701
58	362	1034
59	1096	1248

937 849 673
8 157 386
277 685 86
238 365 618
436 82 418
726 903 617
458 852 20
881 391 538
584 239 311
357 222 178
928 247 413
147 787 993
169 416 305
832 613 329
82 170 750
185 124 275
348 258 411
126 125 142
888 758 216
229 17 374
341 369 744
595 709 745
624 308 414
309 743 226
175 817 893
288 782 794
629 854 831
352 494 308
648 838 642
314 926 26
852 703 863
909 412 638
376 580 646
679 688 771
565 128 779
738 895 26
48 780 200
476 743 223
197 880 861
365 786 716
754 191 307
577 856 307
347 925 375
41 930 200
276 425 151
720 347 457
451 933 283
372 192 227
150 276 597
228 799 896
537 916 241
290 682 705
971 502 238
452 461 399
308 47 868
257 95 270
30 487 18
635 725 506
79 278 493
947 817 526
