40 3 2
1000 1000 1000
1000 1000 1000

0	529	1331
1	710	1345
2	89	1175
3	562	781
4	478	938
5	91	126
6	728	1432
7	1077	1265
8	1383	1406
9	90	140
10	1164	1430
11	791	1406
12	766	1076
13	411	1311
14	188	890
15	1419	1433
16	578	713
17	1096	1167
18	449	1249
19	624	971
20	214	1114
21	226	236
22	1177	1271
23	1006	1271
24	25	451
25	929	1157
26	890	1010
27	1368	1387
28	1260	1357
29	135	774
30	313	1410
31	362	428
32	779	920
33	106	292
34	1256	1423
35	962	974
36	1354	1396
37	1371	1402
38	1360	1367
39	515	1267

790 41 68
648 74 840
831 755 352
547 957 965
377 748 134
952 382 813
578 74 909
826 880 435
693 115 784
644 643 580
246 511 105
900 516 202
148 68 466
972 49 726
65 874 821
806 17 866
700 556 566
441 222 499
772 440 811
6 240 154
395 158 582
799 21 362
916 408 479
142 323 421
900 945 241
254 1000 651
23 74 763
206 331 394
17 302 467
81 584 630
302 951 216
180 864 631
870 268 884
887 161 496
465 659 67
29 772 286
219 892 863
150 502 369
444 234 626
128 86 528
